Entity,Code,Day,people_vaccinated_per_hundred
West Virginia,,2021-02-27,17.55
West Virginia,,2021-02-28,17.69
West Virginia,,2021-03-01,17.75
West Virginia,,2021-03-02,17.85
West Virginia,,2021-03-03,17.99
West Virginia,,2021-03-04,18.45
West Virginia,,2021-03-05,19.27
West Virginia,,2021-03-06,19.99
West Virginia,,2021-03-07,20.28
West Virginia,,2021-03-08,20.31
West Virginia,,2021-03-09,20.48
West Virginia,,2021-03-10,20.67
West Virginia,,2021-03-11,21.18
West Virginia,,2021-03-12,22.19
West Virginia,,2021-03-13,23.12
West Virginia,,2021-03-14,23.31
West Virginia,,2021-03-15,23.37
West Virginia,,2021-03-16,23.5
West Virginia,,2021-03-17,23.78
West Virginia,,2021-03-18,24.3
West Virginia,,2021-03-19,25.15
West Virginia,,2021-03-20,26.06
West Virginia,,2021-03-21,26.4
West Virginia,,2021-03-22,26.45
West Virginia,,2021-03-23,26.62
West Virginia,,2021-03-24,26.92
West Virginia,,2021-03-25,27.33
West Virginia,,2021-03-26,27.99
West Virginia,,2021-03-27,28.81
West Virginia,,2021-03-28,29.26
West Virginia,,2021-03-29,29.3
West Virginia,,2021-03-30,29.62
West Virginia,,2021-03-31,29.96
West Virginia,,2021-04-01,30.57
West Virginia,,2021-04-02,31.09
West Virginia,,2021-04-03,31.62
West Virginia,,2021-04-04,31.76
West Virginia,,2021-04-05,31.79
West Virginia,,2021-04-06,31.94
West Virginia,,2021-04-07,32.13
West Virginia,,2021-04-08,32.54
West Virginia,,2021-04-09,32.97
West Virginia,,2021-04-10,33.38
West Virginia,,2021-04-11,33.53
West Virginia,,2021-04-12,33.57
West Virginia,,2021-04-13,33.7
West Virginia,,2021-04-14,33.86
West Virginia,,2021-04-15,34.05
West Virginia,,2021-04-16,34.28
West Virginia,,2021-04-17,34.5
West Virginia,,2021-04-18,34.54
West Virginia,,2021-04-19,34.56
West Virginia,,2021-04-20,34.62
West Virginia,,2021-04-21,34.78
West Virginia,,2021-04-22,34.91
West Virginia,,2021-04-23,35.08
West Virginia,,2021-04-24,35.23
West Virginia,,2021-04-25,35.27
West Virginia,,2021-04-26,35.29
West Virginia,,2021-04-27,35.35
West Virginia,,2021-04-28,35.46
West Virginia,,2021-04-29,35.6
West Virginia,,2021-04-30,35.78
West Virginia,,2021-05-01,35.9
West Virginia,,2021-05-02,35.94
West Virginia,,2021-05-03,35.94
West Virginia,,2021-05-04,36
West Virginia,,2021-05-05,36.01
West Virginia,,2021-05-06,36.17
West Virginia,,2021-05-07,36.29
West Virginia,,2021-05-08,36.52
West Virginia,,2021-05-09,36.68
West Virginia,,2021-05-10,36.88
West Virginia,,2021-05-11,37.1
West Virginia,,2021-05-12,37.23
West Virginia,,2021-05-13,37.41
West Virginia,,2021-05-14,37.62
West Virginia,,2021-05-15,37.86
West Virginia,,2021-05-16,38.04
West Virginia,,2021-05-17,38.11
West Virginia,,2021-05-18,38.24
West Virginia,,2021-05-19,38.44
West Virginia,,2021-05-20,38.75
West Virginia,,2021-05-21,39.02
West Virginia,,2021-05-22,39.37
West Virginia,,2021-05-23,39.54
West Virginia,,2021-05-24,39.64
West Virginia,,2021-05-25,39.79
West Virginia,,2021-05-26,39.97
West Virginia,,2021-05-27,40.15
West Virginia,,2021-05-28,40.24
West Virginia,,2021-05-29,40.5
West Virginia,,2021-05-30,40.61
West Virginia,,2021-06-01,40.77
West Virginia,,2021-06-02,40.85
West Virginia,,2021-06-03,40.89
West Virginia,,2021-06-04,41.01
West Virginia,,2021-06-05,41.02
West Virginia,,2021-06-06,41.33
West Virginia,,2021-06-07,41.34
West Virginia,,2021-06-08,41.37
West Virginia,,2021-06-09,41.38
West Virginia,,2021-06-10,41.76
West Virginia,,2021-06-11,41.79
West Virginia,,2021-06-12,41.96
West Virginia,,2021-06-13,42
West Virginia,,2021-06-14,42.18
West Virginia,,2021-06-15,42.22
West Virginia,,2021-06-16,42.25
West Virginia,,2021-06-17,42.28
West Virginia,,2021-06-18,42.33
West Virginia,,2021-06-19,42.36
West Virginia,,2021-06-20,42.45
West Virginia,,2021-06-21,42.8
West Virginia,,2021-06-22,42.83
Wisconsin,,2021-01-12,2.16
Wisconsin,,2021-01-13,2.16
Wisconsin,,2021-01-14,2.33
Wisconsin,,2021-01-15,2.6
Wisconsin,,2021-01-19,3.23
Wisconsin,,2021-01-20,3.32
Wisconsin,,2021-01-21,3.52
Wisconsin,,2021-01-22,3.8
Wisconsin,,2021-01-23,4.15
Wisconsin,,2021-01-24,4.48
Wisconsin,,2021-01-25,4.58
Wisconsin,,2021-01-26,4.6
Wisconsin,,2021-01-27,4.83
Wisconsin,,2021-01-28,5.19
Wisconsin,,2021-01-29,5.83
Wisconsin,,2021-01-30,6.46
Wisconsin,,2021-01-31,7.04
Wisconsin,,2021-02-01,7.38
Wisconsin,,2021-02-02,7.51
Wisconsin,,2021-02-03,7.86
Wisconsin,,2021-02-04,7.87
Wisconsin,,2021-02-05,8.45
Wisconsin,,2021-02-06,8.95
Wisconsin,,2021-02-07,9.99
Wisconsin,,2021-02-08,10.23
Wisconsin,,2021-02-09,10.31
Wisconsin,,2021-02-10,10.64
Wisconsin,,2021-02-11,10.99
Wisconsin,,2021-02-12,11.41
Wisconsin,,2021-02-13,11.84
Wisconsin,,2021-02-14,12.19
Wisconsin,,2021-02-16,12.66
Wisconsin,,2021-02-17,12.85
Wisconsin,,2021-02-18,13.09
Wisconsin,,2021-02-19,14.06
Wisconsin,,2021-02-20,14.45
Wisconsin,,2021-02-21,14.74
Wisconsin,,2021-02-22,14.93
Wisconsin,,2021-02-23,14.98
Wisconsin,,2021-02-24,15.12
Wisconsin,,2021-02-25,15.31
Wisconsin,,2021-02-26,15.62
Wisconsin,,2021-02-27,16.1
Wisconsin,,2021-02-28,16.46
Wisconsin,,2021-03-01,16.68
Wisconsin,,2021-03-02,16.9
Wisconsin,,2021-03-03,17.2
Wisconsin,,2021-03-04,17.6
Wisconsin,,2021-03-05,18.2
Wisconsin,,2021-03-06,18.87
Wisconsin,,2021-03-07,19.38
Wisconsin,,2021-03-08,19.76
Wisconsin,,2021-03-09,19.84
Wisconsin,,2021-03-10,20.13
Wisconsin,,2021-03-11,20.61
Wisconsin,,2021-03-12,21.3
Wisconsin,,2021-03-13,22.74
Wisconsin,,2021-03-14,22.75
Wisconsin,,2021-03-15,23.13
Wisconsin,,2021-03-16,23.3
Wisconsin,,2021-03-17,23.59
Wisconsin,,2021-03-18,24.13
Wisconsin,,2021-03-19,24.76
Wisconsin,,2021-03-20,25.56
Wisconsin,,2021-03-21,26.5
Wisconsin,,2021-03-22,26.97
Wisconsin,,2021-03-23,27.21
Wisconsin,,2021-03-24,27.58
Wisconsin,,2021-03-25,28.3
Wisconsin,,2021-03-26,29.23
Wisconsin,,2021-03-27,30.1
Wisconsin,,2021-03-28,30.82
Wisconsin,,2021-03-29,31.25
Wisconsin,,2021-03-30,31.42
Wisconsin,,2021-03-31,31.78
Wisconsin,,2021-04-01,32.47
Wisconsin,,2021-04-02,33.3
Wisconsin,,2021-04-03,34.18
Wisconsin,,2021-04-04,34.89
Wisconsin,,2021-04-05,35.29
Wisconsin,,2021-04-06,35.33
Wisconsin,,2021-04-07,35.72
Wisconsin,,2021-04-08,36.48
Wisconsin,,2021-04-09,37.4
Wisconsin,,2021-04-10,38.32
Wisconsin,,2021-04-11,39.09
Wisconsin,,2021-04-12,39.7
Wisconsin,,2021-04-13,39.89
Wisconsin,,2021-04-14,40.17
Wisconsin,,2021-04-15,40.56
Wisconsin,,2021-04-16,41.04
Wisconsin,,2021-04-17,41.7
Wisconsin,,2021-04-18,42.26
Wisconsin,,2021-04-19,42.75
Wisconsin,,2021-04-20,42.84
Wisconsin,,2021-04-21,43.02
Wisconsin,,2021-04-22,43.35
Wisconsin,,2021-04-23,43.85
Wisconsin,,2021-04-24,44.26
Wisconsin,,2021-04-25,44.6
Wisconsin,,2021-04-26,44.84
Wisconsin,,2021-04-27,44.92
Wisconsin,,2021-04-28,45.07
Wisconsin,,2021-04-29,45.29
Wisconsin,,2021-04-30,45.63
Wisconsin,,2021-05-01,45.94
Wisconsin,,2021-05-02,46.16
Wisconsin,,2021-05-03,46.26
Wisconsin,,2021-05-04,46.29
Wisconsin,,2021-05-05,46.39
Wisconsin,,2021-05-06,46.6
Wisconsin,,2021-05-07,46.79
Wisconsin,,2021-05-08,46.98
Wisconsin,,2021-05-09,47.17
Wisconsin,,2021-05-10,47.32
Wisconsin,,2021-05-11,47.38
Wisconsin,,2021-05-12,47.47
Wisconsin,,2021-05-13,47.61
Wisconsin,,2021-05-14,47.75
Wisconsin,,2021-05-15,47.95
Wisconsin,,2021-05-16,48.22
Wisconsin,,2021-05-17,48.37
Wisconsin,,2021-05-18,48.45
Wisconsin,,2021-05-19,48.61
Wisconsin,,2021-05-20,48.87
Wisconsin,,2021-05-21,49.18
Wisconsin,,2021-05-22,49.57
Wisconsin,,2021-05-23,49.85
Wisconsin,,2021-05-24,50.03
Wisconsin,,2021-05-25,50.12
Wisconsin,,2021-05-26,50.27
Wisconsin,,2021-05-27,50.46
Wisconsin,,2021-05-28,50.67
Wisconsin,,2021-05-29,50.87
Wisconsin,,2021-05-30,51.04
Wisconsin,,2021-06-01,51.18
Wisconsin,,2021-06-02,51.21
