Entity,Code,Day,total_distributed
Veterans Health,,2021-05-04,6235095
Veterans Health,,2021-05-05,6237435
Veterans Health,,2021-05-06,6237435
Veterans Health,,2021-05-07,6237435
Veterans Health,,2021-05-08,6237435
Veterans Health,,2021-05-09,6237435
Veterans Health,,2021-05-10,6237435
Veterans Health,,2021-05-11,6238805
Veterans Health,,2021-05-12,6239605
Veterans Health,,2021-05-13,6239605
Veterans Health,,2021-05-14,6239605
Veterans Health,,2021-05-15,6239605
Veterans Health,,2021-05-16,6239605
Veterans Health,,2021-05-17,6239605
Veterans Health,,2021-05-18,6239605
Veterans Health,,2021-05-19,6239605
Veterans Health,,2021-05-20,6239605
Veterans Health,,2021-05-21,6239605
Veterans Health,,2021-05-22,6239605
Veterans Health,,2021-05-23,6239605
Veterans Health,,2021-05-24,6239605
Veterans Health,,2021-05-25,6239605
Veterans Health,,2021-05-26,6239605
Veterans Health,,2021-05-27,6239605
Veterans Health,,2021-05-28,6239605
Veterans Health,,2021-05-29,6239605
Veterans Health,,2021-05-30,6239605
Veterans Health,,2021-06-01,6239605
Veterans Health,,2021-06-02,6239605
Veterans Health,,2021-06-03,6239605
Veterans Health,,2021-06-04,6239605
Veterans Health,,2021-06-05,6239605
Veterans Health,,2021-06-06,6239605
Veterans Health,,2021-06-07,6239605
Veterans Health,,2021-06-08,6239605
Veterans Health,,2021-06-09,6239605
Veterans Health,,2021-06-10,6239605
Veterans Health,,2021-06-11,6239605
Veterans Health,,2021-06-12,6239605
Veterans Health,,2021-06-13,6239605
Veterans Health,,2021-06-14,6239605
Veterans Health,,2021-06-15,6239605
Veterans Health,,2021-06-16,6239605
Veterans Health,,2021-06-17,6245680
Veterans Health,,2021-06-18,6245680
Veterans Health,,2021-06-19,6245680
Veterans Health,,2021-06-20,6245680
Veterans Health,,2021-06-21,6245680
Veterans Health,,2021-06-22,6245680
Virgin Islands,,2021-01-12,9175
Virgin Islands,,2021-01-13,9575
Virgin Islands,,2021-01-14,10750
Virgin Islands,,2021-01-15,11825
Virgin Islands,,2021-01-19,11825
Virgin Islands,,2021-01-20,12325
Virgin Islands,,2021-01-21,13325
Virgin Islands,,2021-01-22,13525
Virgin Islands,,2021-01-23,13525
Virgin Islands,,2021-01-24,13525
Virgin Islands,,2021-01-25,14500
Virgin Islands,,2021-01-26,15700
Virgin Islands,,2021-01-27,16875
Virgin Islands,,2021-01-28,17075
Virgin Islands,,2021-01-29,17075
Virgin Islands,,2021-01-30,17075
Virgin Islands,,2021-01-31,17075
Virgin Islands,,2021-02-01,17075
Virgin Islands,,2021-02-02,20325
Virgin Islands,,2021-02-03,20325
Virgin Islands,,2021-02-04,20625
Virgin Islands,,2021-02-05,20625
Virgin Islands,,2021-02-06,20625
Virgin Islands,,2021-02-07,20625
Virgin Islands,,2021-02-08,20625
Virgin Islands,,2021-02-09,21525
Virgin Islands,,2021-02-10,24275
Virgin Islands,,2021-02-11,25450
Virgin Islands,,2021-02-12,26425
Virgin Islands,,2021-02-13,26425
Virgin Islands,,2021-02-14,26425
Virgin Islands,,2021-02-16,26425
Virgin Islands,,2021-02-17,26425
Virgin Islands,,2021-02-18,26425
Virgin Islands,,2021-02-19,26425
Virgin Islands,,2021-02-20,26425
Virgin Islands,,2021-02-21,26425
Virgin Islands,,2021-02-22,26425
Virgin Islands,,2021-02-23,28825
Virgin Islands,,2021-02-24,29525
Virgin Islands,,2021-02-25,36080
Virgin Islands,,2021-02-26,36080
Virgin Islands,,2021-02-27,36080
Virgin Islands,,2021-02-28,36080
Virgin Islands,,2021-03-01,36080
Virgin Islands,,2021-03-02,37680
Virgin Islands,,2021-03-03,38080
Virgin Islands,,2021-03-04,38080
Virgin Islands,,2021-03-05,40420
Virgin Islands,,2021-03-06,40420
Virgin Islands,,2021-03-07,40420
Virgin Islands,,2021-03-08,41590
Virgin Islands,,2021-03-09,42090
Virgin Islands,,2021-03-10,43860
Virgin Islands,,2021-03-11,46200
Virgin Islands,,2021-03-12,46500
Virgin Islands,,2021-03-13,46500
Virgin Islands,,2021-03-14,46500
Virgin Islands,,2021-03-15,46500
Virgin Islands,,2021-03-16,46800
Virgin Islands,,2021-03-17,46800
Virgin Islands,,2021-03-18,46800
Virgin Islands,,2021-03-19,46800
Virgin Islands,,2021-03-20,46800
Virgin Islands,,2021-03-21,46800
Virgin Islands,,2021-03-22,46800
Virgin Islands,,2021-03-23,49740
Virgin Islands,,2021-03-24,52180
Virgin Islands,,2021-03-25,55690
Virgin Islands,,2021-03-26,55690
Virgin Islands,,2021-03-27,55690
Virgin Islands,,2021-03-28,56860
Virgin Islands,,2021-03-29,56960
Virgin Islands,,2021-03-30,57260
Virgin Islands,,2021-03-31,57260
Virgin Islands,,2021-04-01,57260
Virgin Islands,,2021-04-02,57260
Virgin Islands,,2021-04-03,61940
Virgin Islands,,2021-04-04,61940
Virgin Islands,,2021-04-05,61940
Virgin Islands,,2021-04-06,62040
Virgin Islands,,2021-04-07,62240
Virgin Islands,,2021-04-08,62540
Virgin Islands,,2021-04-09,62540
Virgin Islands,,2021-04-10,62540
Virgin Islands,,2021-04-11,62540
Virgin Islands,,2021-04-12,62540
Virgin Islands,,2021-04-13,63040
Virgin Islands,,2021-04-14,63340
Virgin Islands,,2021-04-15,63340
Virgin Islands,,2021-04-16,63440
Virgin Islands,,2021-04-17,63440
Virgin Islands,,2021-04-18,63440
Virgin Islands,,2021-04-19,63440
Virgin Islands,,2021-04-20,63440
Virgin Islands,,2021-04-21,63440
Virgin Islands,,2021-04-22,65880
Virgin Islands,,2021-04-23,65880
Virgin Islands,,2021-04-24,65880
Virgin Islands,,2021-04-25,65880
Virgin Islands,,2021-04-26,65880
Virgin Islands,,2021-04-27,66080
Virgin Islands,,2021-04-28,66080
Virgin Islands,,2021-04-29,66080
Virgin Islands,,2021-04-30,66080
Virgin Islands,,2021-05-01,66080
Virgin Islands,,2021-05-02,66080
Virgin Islands,,2021-05-03,66080
Virgin Islands,,2021-05-04,66080
Virgin Islands,,2021-05-05,66180
Virgin Islands,,2021-05-06,67350
Virgin Islands,,2021-05-07,67350
Virgin Islands,,2021-05-08,68520
Virgin Islands,,2021-05-09,68520
Virgin Islands,,2021-05-10,68520
Virgin Islands,,2021-05-11,68720
Virgin Islands,,2021-05-12,68720
Virgin Islands,,2021-05-13,68820
Virgin Islands,,2021-05-14,68820
Virgin Islands,,2021-05-15,68820
Virgin Islands,,2021-05-16,68820
Virgin Islands,,2021-05-17,68920
Virgin Islands,,2021-05-18,68920
Virgin Islands,,2021-05-19,70190
Virgin Islands,,2021-05-20,71360
Virgin Islands,,2021-05-21,71360
Virgin Islands,,2021-05-22,71360
Virgin Islands,,2021-05-23,71360
Virgin Islands,,2021-05-24,71460
Virgin Islands,,2021-05-25,71460
Virgin Islands,,2021-05-26,71460
Virgin Islands,,2021-05-27,72730
Virgin Islands,,2021-05-28,72730
Virgin Islands,,2021-05-29,72730
Virgin Islands,,2021-05-30,72730
Virgin Islands,,2021-06-01,72930
Virgin Islands,,2021-06-02,72930
Virgin Islands,,2021-06-03,75270
Virgin Islands,,2021-06-04,75270
Virgin Islands,,2021-06-05,75270
Virgin Islands,,2021-06-06,75270
Virgin Islands,,2021-06-07,75270
Virgin Islands,,2021-06-08,75570
Virgin Islands,,2021-06-09,75670
Virgin Islands,,2021-06-10,75670
Virgin Islands,,2021-06-11,75670
Virgin Islands,,2021-06-12,76840
Virgin Islands,,2021-06-13,76840
Virgin Islands,,2021-06-14,76840
Virgin Islands,,2021-06-15,77040
Virgin Islands,,2021-06-16,77040
Virgin Islands,,2021-06-17,77240
Virgin Islands,,2021-06-18,77240
Virgin Islands,,2021-06-19,77240
Virgin Islands,,2021-06-20,77240
Virgin Islands,,2021-06-21,77240
Virgin Islands,,2021-06-22,78510
Virginia,,2021-01-12,797150
Virginia,,2021-01-13,845900
Virginia,,2021-01-14,852725
Virginia,,2021-01-15,852725
Virginia,,2021-01-19,852725
Virginia,,2021-01-20,962900
Virginia,,2021-01-21,992375
Virginia,,2021-01-22,1067775
Virginia,,2021-01-23,1069725
Virginia,,2021-01-24,1069725
Virginia,,2021-01-25,1069725
Virginia,,2021-01-26,1172375
Virginia,,2021-01-27,1179550
Virginia,,2021-01-28,1171750
Virginia,,2021-01-29,1186375
Virginia,,2021-01-30,1232350
Virginia,,2021-01-31,1232350
Virginia,,2021-02-01,1232350
Virginia,,2021-02-02,1306800
Virginia,,2021-02-03,1370975
Virginia,,2021-02-04,1381375
Virginia,,2021-02-05,1387775
Virginia,,2021-02-06,1387775
Virginia,,2021-02-07,1387775
Virginia,,2021-02-08,1387775
Virginia,,2021-02-09,1544150
Virginia,,2021-02-10,1559275
Virginia,,2021-02-11,1589875
Virginia,,2021-02-12,1590575
Virginia,,2021-02-13,1596425
Virginia,,2021-02-14,1596425
Virginia,,2021-02-16,1648500
Virginia,,2021-02-17,1714800
Virginia,,2021-02-18,1714800
Virginia,,2021-02-19,1942700
Virginia,,2021-02-20,1948550
Virginia,,2021-02-21,1949525
Virginia,,2021-02-22,1949525
Virginia,,2021-02-23,2283165
Virginia,,2021-02-24,2360275
Virginia,,2021-02-25,2368825
Virginia,,2021-02-26,2428885
Virginia,,2021-02-27,2536495
Virginia,,2021-02-28,2536495
Virginia,,2021-03-01,2536495
Virginia,,2021-03-02,2735305
Virginia,,2021-03-03,2762975
Virginia,,2021-03-04,2784575
Virginia,,2021-03-05,2825165
Virginia,,2021-03-06,2881325
Virginia,,2021-03-07,2881325
Virginia,,2021-03-08,2881325
Virginia,,2021-03-09,3091425
Virginia,,2021-03-10,3141805
Virginia,,2021-03-11,3190155
Virginia,,2021-03-12,3221575
Virginia,,2021-03-13,3291575
Virginia,,2021-03-14,3291575
Virginia,,2021-03-15,3291575
Virginia,,2021-03-16,3597985
Virginia,,2021-03-17,3643465
Virginia,,2021-03-18,3685785
Virginia,,2021-03-19,3748925
Virginia,,2021-03-20,3820055
Virginia,,2021-03-21,3820055
Virginia,,2021-03-22,3820055
Virginia,,2021-03-23,4121315
Virginia,,2021-03-24,4245195
Virginia,,2021-03-25,4298625
Virginia,,2021-03-26,4387855
Virginia,,2021-03-27,4489825
Virginia,,2021-03-28,4489825
Virginia,,2021-03-29,4489825
Virginia,,2021-03-30,4829535
Virginia,,2021-03-31,4907455
Virginia,,2021-04-01,4989325
Virginia,,2021-04-02,5071805
Virginia,,2021-04-03,5206295
Virginia,,2021-04-04,5206295
Virginia,,2021-04-05,5206395
Virginia,,2021-04-06,5606305
Virginia,,2021-04-07,5699445
Virginia,,2021-04-08,5765055
Virginia,,2021-04-09,5850555
Virginia,,2021-04-10,5965125
Virginia,,2021-04-11,5965125
Virginia,,2021-04-12,5965125
Virginia,,2021-04-13,6375745
Virginia,,2021-04-14,6431875
Virginia,,2021-04-15,6490115
Virginia,,2021-04-16,6556955
Virginia,,2021-04-17,6777945
Virginia,,2021-04-18,6777945
Virginia,,2021-04-19,6777945
Virginia,,2021-04-20,7163475
Virginia,,2021-04-21,7215325
Virginia,,2021-04-22,7285025
Virginia,,2021-04-23,7362905
Virginia,,2021-04-24,7521285
Virginia,,2021-04-25,7521285
Virginia,,2021-04-26,7521285
Virginia,,2021-04-27,7892675
Virginia,,2021-04-28,7927215
Virginia,,2021-04-29,8010395
Virginia,,2021-04-30,8073915
Virginia,,2021-05-01,8229955
Virginia,,2021-05-02,8229955
Virginia,,2021-05-03,8229955
Virginia,,2021-05-04,8451965
Virginia,,2021-05-05,8472005
Virginia,,2021-05-06,8536635
Virginia,,2021-05-07,8573865
Virginia,,2021-05-08,8689335
Virginia,,2021-05-09,8689335
Virginia,,2021-05-10,8689335
Virginia,,2021-05-11,8951685
Virginia,,2021-05-12,8989665
Virginia,,2021-05-13,9021665
Virginia,,2021-05-14,9107325
Virginia,,2021-05-15,9189605
Virginia,,2021-05-16,9189605
Virginia,,2021-05-17,9189605
Virginia,,2021-05-18,9257095
Virginia,,2021-05-19,9269395
Virginia,,2021-05-20,9330995
Virginia,,2021-05-21,9438815
Virginia,,2021-05-22,9517055
Virginia,,2021-05-23,9517055
Virginia,,2021-05-24,9517055
Virginia,,2021-05-25,9593785
Virginia,,2021-05-26,9600025
Virginia,,2021-05-27,9650765
Virginia,,2021-05-28,9660465
Virginia,,2021-05-29,9792225
Virginia,,2021-05-30,9792225
Virginia,,2021-06-01,9792225
Virginia,,2021-06-02,9840195
Virginia,,2021-06-03,9888925
Virginia,,2021-06-04,9916985
Virginia,,2021-06-05,10019835
Virginia,,2021-06-06,10019835
Virginia,,2021-06-07,10019835
Virginia,,2021-06-08,10052215
Virginia,,2021-06-09,10055535
Virginia,,2021-06-10,10064775
Virginia,,2021-06-11,10075385
Virginia,,2021-06-12,10131205
Virginia,,2021-06-13,10131205
Virginia,,2021-06-14,10131205
Virginia,,2021-06-15,10154245
Virginia,,2021-06-16,10162945
Virginia,,2021-06-17,10188545
Virginia,,2021-06-18,10209725
Virginia,,2021-06-19,10225595
Virginia,,2021-06-20,10225595
Virginia,,2021-06-21,10225595
Virginia,,2021-06-22,10234965
Washington,,2021-01-12,567725
Washington,,2021-01-13,572600
Washington,,2021-01-14,655575
Washington,,2021-01-15,696175
Washington,,2021-01-19,696175
Washington,,2021-01-20,805000
Washington,,2021-01-21,820875
Washington,,2021-01-22,829950
Washington,,2021-01-23,846625
Washington,,2021-01-24,846625
Washington,,2021-01-25,846625
Washington,,2021-01-26,960800
Washington,,2021-01-27,981050
Washington,,2021-01-28,1003550
Washington,,2021-01-29,1005500
Washington,,2021-01-30,1031400
Washington,,2021-01-31,1031400
Washington,,2021-02-01,1031400
Washington,,2021-02-02,1129025
Washington,,2021-02-03,1163675
Washington,,2021-02-04,1168625
Washington,,2021-02-05,1172525
Washington,,2021-02-06,1208600
Washington,,2021-02-07,1208600
Washington,,2021-02-08,1208600
Washington,,2021-02-09,1364750
Washington,,2021-02-10,1405100
Washington,,2021-02-11,1429050
Washington,,2021-02-12,1437825
Washington,,2021-02-13,1437825
Washington,,2021-02-14,1437825
Washington,,2021-02-16,1453425
Washington,,2021-02-17,1500225
Washington,,2021-02-18,1500325
Washington,,2021-02-19,1601125
Washington,,2021-02-20,1619340
Washington,,2021-02-21,1619340
Washington,,2021-02-22,1619340
Washington,,2021-02-23,1920320
Washington,,2021-02-24,2013420
Washington,,2021-02-25,2094570
Washington,,2021-02-26,2166300
Washington,,2021-02-27,2245010
Washington,,2021-02-28,2245010
Washington,,2021-03-01,2245010
Washington,,2021-03-02,2443300
Washington,,2021-03-03,2517210
Washington,,2021-03-04,2572750
Washington,,2021-03-05,2628620
Washington,,2021-03-06,2657880
Washington,,2021-03-07,2657880
Washington,,2021-03-08,2657880
Washington,,2021-03-09,2942240
Washington,,2021-03-10,2989200
Washington,,2021-03-11,3034110
Washington,,2021-03-12,3106330
Washington,,2021-03-13,3132270
Washington,,2021-03-14,3132270
Washington,,2021-03-15,3132270
Washington,,2021-03-16,3396560
Washington,,2021-03-17,3427310
Washington,,2021-03-18,3474360
Washington,,2021-03-19,3557430
Washington,,2021-03-20,3586880
Washington,,2021-03-21,3586880
Washington,,2021-03-22,3586880
Washington,,2021-03-23,3897910
Washington,,2021-03-24,3927360
Washington,,2021-03-25,3974140
Washington,,2021-03-26,4040730
Washington,,2021-03-27,4114320
Washington,,2021-03-28,4114320
Washington,,2021-03-29,4114320
Washington,,2021-03-30,4325160
Washington,,2021-03-31,4495070
Washington,,2021-04-01,4571720
Washington,,2021-04-02,4693200
Washington,,2021-04-03,4834980
Washington,,2021-04-04,4834980
Washington,,2021-04-05,4834980
Washington,,2021-04-06,5150690
Washington,,2021-04-07,5173200
Washington,,2021-04-08,5224180
Washington,,2021-04-09,5380020
Washington,,2021-04-10,5514040
Washington,,2021-04-11,5514040
Washington,,2021-04-12,5514040
Washington,,2021-04-13,5671220
Washington,,2021-04-14,5740920
Washington,,2021-04-15,5782200
Washington,,2021-04-16,5845400
Washington,,2021-04-17,5999170
Washington,,2021-04-18,5999170
Washington,,2021-04-19,5999170
Washington,,2021-04-20,6293730
Washington,,2021-04-21,6411100
Washington,,2021-04-22,6446970
Washington,,2021-04-23,6515670
Washington,,2021-04-24,6667750
Washington,,2021-04-25,6667750
Washington,,2021-04-26,6667750
Washington,,2021-04-27,6984940
Washington,,2021-04-28,7048310
Washington,,2021-04-29,7152780
Washington,,2021-04-30,7203050
Washington,,2021-05-01,7368520
Washington,,2021-05-02,7368520
Washington,,2021-05-03,7368520
Washington,,2021-05-04,7597610
Washington,,2021-05-05,7647410
Washington,,2021-05-06,7680690
Washington,,2021-05-07,7770610
Washington,,2021-05-08,7942520
Washington,,2021-05-09,7942520
Washington,,2021-05-10,7942520
Washington,,2021-05-11,8050430
Washington,,2021-05-12,8093760
Washington,,2021-05-13,8143740
Washington,,2021-05-14,8206980
Washington,,2021-05-15,8316630
Washington,,2021-05-16,8316630
Washington,,2021-05-17,8316630
Washington,,2021-05-18,8380210
Washington,,2021-05-19,8399010
Washington,,2021-05-20,8463800
Washington,,2021-05-21,8547640
Washington,,2021-05-22,8615640
Washington,,2021-05-23,8615640
Washington,,2021-05-24,8615640
Washington,,2021-05-25,8753980
Washington,,2021-05-26,8757240
Washington,,2021-05-27,8792040
Washington,,2021-05-28,8817000
Washington,,2021-05-29,8898290
Washington,,2021-05-30,8898290
Washington,,2021-06-01,8898290
Washington,,2021-06-02,8914670
Washington,,2021-06-03,8930980
Washington,,2021-06-04,8954220
Washington,,2021-06-05,9052760
Washington,,2021-06-06,9052760
Washington,,2021-06-07,9052760
Washington,,2021-06-08,9076940
Washington,,2021-06-09,9087720
Washington,,2021-06-10,9094520
Washington,,2021-06-11,9142740
Washington,,2021-06-12,9180320
Washington,,2021-06-13,9180320
Washington,,2021-06-14,9180320
Washington,,2021-06-15,9195030
Washington,,2021-06-16,9212310
Washington,,2021-06-17,9236885
Washington,,2021-06-18,9265975
Washington,,2021-06-19,9293435
Washington,,2021-06-20,9293435
Washington,,2021-06-21,9293435
Washington,,2021-06-22,9315915
West Virginia,,2021-01-12,160975
West Virginia,,2021-01-13,160975
West Virginia,,2021-01-14,160975
West Virginia,,2021-01-15,205475
West Virginia,,2021-01-19,205475
West Virginia,,2021-01-20,231800
West Virginia,,2021-01-21,231800
West Virginia,,2021-01-22,231800
West Virginia,,2021-01-23,243100
West Virginia,,2021-01-24,243100
West Virginia,,2021-01-25,243100
West Virginia,,2021-01-26,278400
West Virginia,,2021-01-27,278400
West Virginia,,2021-01-28,278400
West Virginia,,2021-01-29,278400
West Virginia,,2021-01-30,305200
West Virginia,,2021-01-31,305200
West Virginia,,2021-02-01,305200
West Virginia,,2021-02-02,325100
West Virginia,,2021-02-03,328600
West Virginia,,2021-02-04,328600
West Virginia,,2021-02-05,328600
West Virginia,,2021-02-06,357000
West Virginia,,2021-02-07,357000
West Virginia,,2021-02-08,357000
West Virginia,,2021-02-09,380400
West Virginia,,2021-02-10,380400
West Virginia,,2021-02-11,387400
West Virginia,,2021-02-12,387700
West Virginia,,2021-02-13,395600
West Virginia,,2021-02-14,395600
West Virginia,,2021-02-16,429800
West Virginia,,2021-02-17,441500
West Virginia,,2021-02-18,441500
West Virginia,,2021-02-19,481225
West Virginia,,2021-02-20,481225
West Virginia,,2021-02-21,481225
